,Unnamed: 0,client_id,age,job,marital,education,credit_default,mortgage,month,day,contact_duration,number_contacts,previous_campaign_contacts,previous_outcome,cons_price_idx,euribor_three_months,campaign_outcome
263,263,16739,41,technician,single,university.degree,no,no,jul,22,537,2,0,nonexistent,93.918,4.962,no
264,264,16740,42,admin.,married,high.school,no,no,jul,24,219,6,0,nonexistent,93.918,4.962,no
265,265,16741,58,blue-collar,married,basic.4y,no,yes,jul,27,48,6,0,nonexistent,93.918,4.962,no
266,266,16742,52,retired,married,basic.4y,unknown,unknown,jul,31,143,4,0,nonexistent,93.918,4.962,no
267,267,16743,41,blue-collar,married,high.school,no,yes,jul,12,241,3,0,nonexistent,93.918,4.962,no
268,268,16744,49,services,married,high.school,no,no,jul,10,63,4,0,nonexistent,93.918,4.962,no
269,269,16745,32,technician,married,university.degree,no,yes,jul,27,357,7,0,nonexistent,93.918,4.962,no
270,270,16746,41,entrepreneur,single,high.school,no,yes,jul,18,21,20,0,nonexistent,93.918,4.962,no
271,271,16747,44,entrepreneur,married,university.degree,unknown,no,jul,14,13,2,0,nonexistent,93.918,4.962,no
272,272,16748,27,services,single,high.school,no,yes,jul,24,32,1,0,nonexistent,93.918,4.962,no
273,273,16749,51,technician,married,high.school,no,no,jul,5,73,4,0,nonexistent,93.918,4.962,no
274,274,16750,27,services,single,high.school,no,yes,jul,17,148,1,0,nonexistent,93.918,4.962,no
275,275,16751,27,services,single,high.school,no,yes,jul,27,46,1,0,nonexistent,93.918,4.962,no
276,276,16752,43,housemaid,divorced,basic.6y,unknown,no,jul,31,53,1,0,nonexistent,93.918,4.962,no
277,277,16753,56,blue-collar,married,basic.4y,no,yes,jul,2,119,5,0,nonexistent,93.918,4.962,no
278,278,16754,29,blue-collar,single,basic.6y,no,yes,jul,27,92,1,0,nonexistent,93.918,4.962,no
279,279,16755,38,blue-collar,married,basic.6y,no,unknown,jul,8,226,1,0,nonexistent,93.918,4.962,no
280,280,16756,27,services,single,university.degree,no,no,jul,16,200,2,0,nonexistent,93.918,4.962,no
281,281,16757,47,technician,divorced,high.school,no,no,jul,13,42,24,0,nonexistent,93.918,4.962,no
282,282,16758,39,services,divorced,high.school,no,no,jul,5,187,1,0,nonexistent,93.918,4.962,no
283,283,16759,39,services,divorced,high.school,no,no,jul,27,208,1,0,nonexistent,93.918,4.962,no
284,284,16760,26,admin.,married,high.school,no,no,jul,25,125,2,0,nonexistent,93.918,4.962,no
285,285,16761,50,management,married,professional.course,no,no,jul,22,162,1,0,nonexistent,93.918,4.962,no
286,286,16762,29,admin.,single,university.degree,no,yes,jul,10,281,3,0,nonexistent,93.918,4.962,no
287,287,16763,36,admin.,single,university.degree,no,no,jul,9,139,1,0,nonexistent,93.918,4.962,no
288,288,16764,39,services,divorced,high.school,no,no,jul,28,481,1,0,nonexistent,93.918,4.962,no
289,289,16765,44,blue-collar,married,basic.9y,unknown,yes,jul,6,101,1,0,nonexistent,93.918,4.962,no
290,290,16766,31,services,married,high.school,unknown,no,jul,11,205,1,0,nonexistent,93.918,4.962,no
291,291,16767,29,admin.,single,university.degree,no,no,jul,20,65,1,0,nonexistent,93.918,4.962,no
292,292,16768,44,blue-collar,married,basic.4y,no,yes,jul,6,311,1,0,nonexistent,93.918,4.962,no
293,293,16769,41,technician,single,university.degree,no,no,jul,24,186,2,0,nonexistent,93.918,4.962,no
294,294,16770,43,admin.,single,high.school,no,yes,jul,6,66,1,0,nonexistent,93.918,4.962,no
295,295,16771,51,technician,married,professional.course,no,yes,jul,15,137,4,0,nonexistent,93.918,4.962,no
296,296,16772,29,technician,single,high.school,no,no,jul,8,91,1,0,nonexistent,93.918,4.962,no
297,297,16773,26,admin.,married,high.school,no,no,jul,2,544,1,0,nonexistent,93.918,4.962,no
298,298,16774,50,entrepreneur,married,basic.9y,no,yes,jul,24,129,1,0,nonexistent,93.918,4.962,no
299,299,16775,35,management,single,university.degree,unknown,yes,jul,3,211,1,0,nonexistent,93.918,4.962,no
300,300,16776,41,technician,single,university.degree,no,yes,jul,5,78,1,0,nonexistent,93.918,4.962,no
301,301,16777,41,entrepreneur,single,high.school,no,no,jul,7,67,1,0,nonexistent,93.918,4.962,no
302,302,16778,41,entrepreneur,single,high.school,no,no,jul,16,71,1,0,nonexistent,93.918,4.962,no
303,303,16779,27,blue-collar,single,basic.6y,no,no,jul,24,326,1,0,nonexistent,93.918,4.962,no
304,304,16780,41,entrepreneur,single,high.school,no,yes,jul,7,70,1,0,nonexistent,93.918,4.962,no
305,305,16781,55,entrepreneur,married,university.degree,unknown,no,jul,3,58,2,0,nonexistent,93.918,4.962,no
306,306,16782,46,blue-collar,married,basic.6y,no,no,jul,10,130,1,0,nonexistent,93.918,4.962,no
307,307,16783,49,blue-collar,married,basic.9y,unknown,no,jul,6,76,1,0,nonexistent,93.918,4.962,no
308,308,16784,43,housemaid,divorced,basic.6y,unknown,yes,jul,12,97,2,0,nonexistent,93.918,4.962,no
309,309,16785,59,technician,married,university.degree,unknown,no,jul,4,459,7,0,nonexistent,93.918,4.962,no
310,310,16786,41,technician,single,university.degree,no,no,jul,3,196,3,0,nonexistent,93.918,4.962,no
311,311,16787,54,blue-collar,married,basic.4y,unknown,yes,jul,4,71,5,0,nonexistent,93.918,4.962,no
312,312,16788,25,blue-collar,single,basic.9y,no,yes,jul,27,212,2,0,nonexistent,93.918,4.962,no
313,313,16789,47,admin.,married,professional.course,no,no,jul,18,458,1,0,nonexistent,93.918,4.962,no
314,314,16790,54,services,married,high.school,unknown,no,jul,4,105,1,0,nonexistent,93.918,4.962,no
315,315,16791,26,blue-collar,single,basic.9y,no,no,jul,9,77,1,0,nonexistent,93.918,4.962,no
316,316,16792,32,student,single,high.school,no,yes,jul,13,853,2,0,nonexistent,93.918,4.962,yes
317,317,16793,57,management,married,university.degree,no,no,jul,6,164,1,0,nonexistent,93.918,4.962,no
318,318,16794,43,entrepreneur,married,high.school,no,yes,jul,9,380,1,0,nonexistent,93.918,4.962,no
319,319,16795,37,blue-collar,divorced,basic.9y,unknown,yes,jul,4,194,1,0,nonexistent,93.918,4.962,no
320,320,16796,41,entrepreneur,single,high.school,no,yes,jul,29,1204,1,0,nonexistent,93.918,4.962,yes
321,321,16797,31,blue-collar,married,basic.4y,no,yes,jul,31,467,1,0,nonexistent,93.918,4.962,no
322,322,16798,27,services,single,university.degree,no,no,jul,4,55,2,0,nonexistent,93.918,4.962,no
323,323,16799,54,services,married,high.school,unknown,no,jul,16,338,1,0,nonexistent,93.918,4.962,no
324,324,16800,50,technician,married,professional.course,no,no,jul,6,168,1,0,nonexistent,93.918,4.962,no
325,325,16801,54,technician,married,professional.course,unknown,no,jul,26,157,1,0,nonexistent,93.918,4.962,no
326,326,16802,27,management,single,university.degree,no,no,jul,12,528,1,0,nonexistent,93.918,4.962,no
327,327,16803,59,technician,married,professional.course,no,no,jul,20,464,1,0,nonexistent,93.918,4.962,no
328,328,16804,57,self-employed,married,university.degree,no,yes,jul,31,152,1,0,nonexistent,93.918,4.962,no
329,329,16805,27,services,single,high.school,no,yes,jul,29,211,2,0,nonexistent,93.918,4.962,no
330,330,16806,57,self-employed,married,university.degree,no,no,jul,15,313,1,0,nonexistent,93.918,4.962,no
331,331,16807,56,services,married,high.school,unknown,yes,jul,5,279,11,0,nonexistent,93.918,4.962,no
332,332,16808,47,technician,divorced,high.school,no,yes,jul,19,335,2,0,nonexistent,93.918,4.962,no
333,333,16809,33,technician,single,high.school,no,yes,jul,10,209,1,0,nonexistent,93.918,4.962,no
334,334,16810,56,services,married,high.school,unknown,no,jul,30,775,1,0,nonexistent,93.918,4.962,no
335,335,16811,40,services,married,basic.9y,unknown,no,jul,20,63,1,0,nonexistent,93.918,4.962,no
336,336,16812,49,blue-collar,married,basic.9y,unknown,no,jul,7,134,1,0,nonexistent,93.918,4.962,no
337,337,16813,49,blue-collar,married,basic.9y,unknown,no,jul,9,71,1,0,nonexistent,93.918,4.962,no
338,338,16814,36,admin.,married,university.degree,no,no,jul,27,561,4,0,nonexistent,93.918,4.962,no
339,339,16815,49,technician,married,basic.4y,no,yes,jul,12,197,1,0,nonexistent,93.918,4.962,no
340,340,16816,31,entrepreneur,single,university.degree,no,yes,jul,30,329,1,0,nonexistent,93.918,4.962,no
341,341,16817,49,technician,married,professional.course,no,no,jul,28,70,2,0,nonexistent,93.918,4.962,no
342,342,16818,46,blue-collar,married,high.school,unknown,yes,jul,28,53,5,0,nonexistent,93.918,4.962,no
343,343,16819,47,technician,divorced,high.school,no,yes,jul,13,43,3,0,nonexistent,93.918,4.962,no
344,344,16820,33,technician,single,basic.9y,no,no,jul,25,142,1,0,nonexistent,93.918,4.962,no
345,345,16821,23,blue-collar,single,basic.9y,no,yes,jul,6,523,2,0,nonexistent,93.918,4.962,no
346,346,16822,54,technician,married,high.school,unknown,yes,jul,13,193,1,0,nonexistent,93.918,4.962,no
347,347,16823,44,admin.,married,university.degree,no,yes,jul,30,604,1,0,nonexistent,93.918,4.962,no
348,348,16824,53,technician,married,basic.9y,no,yes,jul,14,144,1,0,nonexistent,93.918,4.962,no
349,349,16825,53,entrepreneur,married,university.degree,no,yes,jul,5,302,1,0,nonexistent,93.918,4.962,no
350,350,16826,58,blue-collar,married,basic.9y,no,no,jul,14,205,1,0,nonexistent,93.918,4.962,no
351,351,16827,59,admin.,married,basic.4y,unknown,yes,jul,28,137,1,0,nonexistent,93.918,4.962,no
352,352,16828,59,admin.,married,basic.4y,unknown,no,jul,10,142,1,0,nonexistent,93.918,4.962,no
353,353,16829,54,services,married,basic.9y,unknown,yes,jul,9,58,2,0,nonexistent,93.918,4.962,no
354,354,16830,47,technician,divorced,high.school,no,yes,jul,10,100,2,0,nonexistent,93.918,4.962,no
355,355,16831,52,retired,single,basic.9y,no,no,jul,12,239,6,0,nonexistent,93.918,4.962,no
356,356,16832,54,technician,married,high.school,unknown,no,jul,22,1756,1,0,nonexistent,93.918,4.962,no
357,357,16833,45,services,married,high.school,no,no,jul,27,77,1,0,nonexistent,93.918,4.962,no
358,358,16834,54,services,single,basic.9y,no,no,jul,25,169,1,0,nonexistent,93.918,4.962,no
359,359,16835,57,self-employed,married,university.degree,no,no,jul,17,1441,2,0,nonexistent,93.918,4.962,yes
360,360,16836,52,technician,married,professional.course,no,no,jul,26,71,1,0,nonexistent,93.918,4.962,no
361,361,16837,53,technician,married,unknown,no,yes,jul,30,38,1,0,nonexistent,93.918,4.962,no
362,362,16838,52,technician,married,professional.course,no,no,jul,2,191,1,0,nonexistent,93.918,4.962,no
363,363,16839,51,services,single,high.school,unknown,no,jul,23,171,1,0,nonexistent,93.918,4.962,no
364,364,16840,47,technician,divorced,high.school,no,yes,jul,3,149,2,0,nonexistent,93.918,4.962,no
365,365,16841,53,blue-collar,married,unknown,unknown,unknown,jul,30,747,1,0,nonexistent,93.918,4.962,no
366,366,16842,44,admin.,married,university.degree,no,no,jul,15,186,2,0,nonexistent,93.918,4.962,no
367,367,16843,46,technician,divorced,university.degree,no,yes,jul,30,223,2,0,nonexistent,93.918,4.962,no
368,368,16844,48,management,married,university.degree,no,yes,jul,8,154,1,0,nonexistent,93.918,4.962,no
369,369,16845,52,blue-collar,married,basic.9y,no,yes,jul,25,60,1,0,nonexistent,93.918,4.962,no
370,370,16846,39,services,divorced,high.school,no,no,jul,22,151,2,0,nonexistent,93.918,4.962,no
371,371,16847,38,admin.,divorced,high.school,no,no,jul,5,188,1,0,nonexistent,93.918,4.962,no
372,372,16848,54,technician,married,university.degree,no,yes,jul,8,185,6,0,nonexistent,93.918,4.962,no
373,373,16849,56,technician,married,professional.course,no,yes,jul,7,224,1,0,nonexistent,93.918,4.962,no
374,374,16850,36,management,married,unknown,unknown,yes,jul,6,171,1,0,nonexistent,93.918,4.962,no
375,375,16851,48,blue-collar,married,basic.4y,unknown,yes,jul,31,203,1,0,nonexistent,93.918,4.962,no
376,376,16852,44,services,married,high.school,unknown,unknown,jul,18,84,1,0,nonexistent,93.918,4.962,no
377,377,16853,55,admin.,married,basic.4y,no,no,jul,22,134,1,0,nonexistent,93.918,4.962,no
378,378,16854,57,self-employed,married,basic.4y,no,yes,jul,12,164,2,0,nonexistent,93.918,4.962,no
379,379,16855,44,blue-collar,married,basic.9y,unknown,no,jul,26,128,2,0,nonexistent,93.918,4.962,no
380,380,16856,49,technician,married,professional.course,no,yes,jul,20,15,3,0,nonexistent,93.918,4.962,no
381,381,16857,43,blue-collar,single,basic.9y,no,no,jul,6,386,2,0,nonexistent,93.918,4.962,no
382,382,16858,43,blue-collar,married,basic.9y,unknown,no,jul,9,401,1,0,nonexistent,93.918,4.962,no
383,383,16859,51,housemaid,divorced,high.school,no,yes,jul,23,137,1,0,nonexistent,93.918,4.962,no
384,384,16860,52,services,married,high.school,unknown,no,jul,28,200,1,0,nonexistent,93.918,4.962,no
385,385,16861,41,blue-collar,single,basic.6y,unknown,no,jul,11,225,1,0,nonexistent,93.918,4.962,no
386,386,16862,52,services,married,high.school,unknown,yes,jul,25,379,1,0,nonexistent,93.918,4.962,no
387,387,16863,45,admin.,married,unknown,unknown,yes,jul,29,92,1,0,nonexistent,93.918,4.962,no
388,388,16864,49,technician,married,professional.course,no,yes,jul,2,92,1,0,nonexistent,93.918,4.962,no
389,389,16865,45,admin.,married,unknown,unknown,no,jul,8,188,1,0,nonexistent,93.918,4.962,no
390,390,16866,39,self-employed,single,high.school,no,no,jul,1,168,2,0,nonexistent,93.918,4.962,no
391,391,16867,45,admin.,married,unknown,unknown,yes,jul,3,651,1,0,nonexistent,93.918,4.962,yes
392,392,16868,57,blue-collar,married,basic.4y,no,yes,jul,30,305,1,0,nonexistent,93.918,4.962,no
393,393,16869,46,blue-collar,married,high.school,unknown,yes,jul,27,497,2,0,nonexistent,93.918,4.962,no
394,394,16870,41,entrepreneur,single,high.school,no,yes,jul,2,205,3,0,nonexistent,93.918,4.962,no
395,395,16871,51,housemaid,married,basic.4y,no,yes,jul,16,179,4,0,nonexistent,93.918,4.962,no
396,396,16872,34,services,divorced,high.school,no,no,jul,31,212,4,0,nonexistent,93.918,4.962,no
397,397,16873,46,blue-collar,married,unknown,no,no,jul,4,36,1,0,nonexistent,93.918,4.962,no
398,398,16874,30,admin.,single,university.degree,no,yes,jul,26,39,2,0,nonexistent,93.918,4.962,no
399,399,16875,24,services,single,high.school,no,yes,jul,31,576,2,0,nonexistent,93.918,4.962,no
400,400,16876,46,blue-collar,married,basic.6y,no,yes,jul,22,94,2,0,nonexistent,93.918,4.962,no
401,401,16877,57,blue-collar,married,unknown,no,yes,jul,27,240,5,0,nonexistent,93.918,4.962,no
402,402,16878,57,technician,married,professional.course,no,yes,jul,29,147,1,0,nonexistent,93.918,4.962,no
403,403,16879,43,technician,married,high.school,no,yes,jul,25,604,1,0,nonexistent,93.918,4.962,no
404,404,16880,43,technician,married,professional.course,unknown,yes,jul,20,193,7,0,nonexistent,93.918,4.962,no
405,405,16881,37,blue-collar,single,basic.9y,no,no,jul,22,211,1,0,nonexistent,93.918,4.962,no
406,406,16882,35,blue-collar,married,unknown,no,yes,jul,27,120,1,0,nonexistent,93.918,4.962,no
407,407,16883,29,entrepreneur,married,high.school,no,yes,jul,31,169,1,0,nonexistent,93.918,4.962,no
408,408,16884,34,blue-collar,divorced,basic.6y,no,yes,jul,17,1491,2,0,nonexistent,93.918,4.962,yes
409,409,16885,53,blue-collar,married,unknown,no,no,jul,28,131,1,0,nonexistent,93.918,4.962,no
410,410,16886,53,unknown,single,unknown,no,yes,jul,17,343,1,0,nonexistent,93.918,4.962,no
411,411,16887,55,services,divorced,high.school,no,yes,jul,30,175,1,0,nonexistent,93.918,4.962,no
412,412,16888,23,blue-collar,single,basic.9y,no,yes,jul,23,308,4,0,nonexistent,93.918,4.962,no
413,413,16889,35,retired,married,basic.4y,unknown,no,jul,22,408,14,0,nonexistent,93.918,4.962,no
414,414,16890,32,technician,single,university.degree,no,yes,jul,5,119,2,0,nonexistent,93.918,4.962,no
415,415,16891,45,admin.,married,unknown,unknown,yes,jul,12,418,2,0,nonexistent,93.918,4.962,no
416,416,16892,53,blue-collar,married,unknown,no,no,jul,4,821,1,0,nonexistent,93.918,4.962,no
417,417,16893,50,blue-collar,married,basic.9y,unknown,yes,jul,2,99,1,0,nonexistent,93.918,4.962,no
418,418,16894,50,blue-collar,married,basic.9y,unknown,no,jul,4,16,1,0,nonexistent,93.918,4.962,no
419,419,16895,50,blue-collar,married,basic.9y,unknown,yes,jul,11,78,1,0,nonexistent,93.918,4.962,no
420,420,16896,50,unemployed,married,professional.course,unknown,yes,jul,14,225,1,0,nonexistent,93.918,4.962,no
421,421,16897,39,admin.,married,university.degree,no,yes,jul,3,604,2,0,nonexistent,93.918,4.962,no
422,422,16898,53,management,married,unknown,unknown,yes,jul,16,250,1,0,nonexistent,93.918,4.962,no
423,423,16899,56,blue-collar,married,basic.4y,no,yes,jul,13,208,1,0,nonexistent,93.918,4.962,no
424,424,16900,38,technician,single,professional.course,no,yes,jul,27,72,1,0,nonexistent,93.918,4.962,no
425,425,16901,55,blue-collar,married,basic.6y,unknown,no,jul,7,23,1,0,nonexistent,93.918,4.962,no
426,426,16902,40,blue-collar,single,professional.course,no,yes,jul,30,498,1,0,nonexistent,93.918,4.962,no
427,427,16903,55,blue-collar,married,basic.6y,unknown,unknown,jul,15,78,1,0,nonexistent,93.918,4.962,no
428,428,16904,42,management,married,high.school,no,no,jul,9,204,1,0,nonexistent,93.918,4.962,no
429,429,16905,41,entrepreneur,single,high.school,no,yes,jul,16,90,3,0,nonexistent,93.918,4.962,no
430,430,16906,55,services,divorced,high.school,no,no,jul,18,539,1,0,nonexistent,93.918,4.962,no
431,431,16907,40,entrepreneur,divorced,unknown,no,no,jul,3,273,2,0,nonexistent,93.918,4.962,no
432,432,16908,48,blue-collar,married,basic.4y,unknown,no,jul,27,107,2,0,nonexistent,93.918,4.962,no
433,433,16909,50,management,married,university.degree,no,no,jul,29,650,1,0,nonexistent,93.918,4.962,no
434,434,16910,43,admin.,married,university.degree,no,no,jul,31,48,4,0,nonexistent,93.918,4.962,no
435,435,16911,34,management,married,university.degree,no,no,jul,22,91,1,0,nonexistent,93.918,4.962,no
436,436,16912,51,admin.,married,university.degree,unknown,no,jul,16,229,2,0,nonexistent,93.918,4.962,no
437,437,16913,31,admin.,single,high.school,no,yes,jul,6,304,2,0,nonexistent,93.918,4.962,no
438,438,16914,27,services,single,high.school,no,no,jul,7,129,2,0,nonexistent,93.918,4.962,no
439,439,16915,45,admin.,divorced,high.school,no,no,jul,10,537,5,0,nonexistent,93.918,4.962,no
440,440,16916,38,self-employed,married,university.degree,no,yes,jul,18,915,2,0,nonexistent,93.918,4.962,no
441,441,16917,48,admin.,married,high.school,no,yes,jul,23,903,1,0,nonexistent,93.918,4.962,yes
442,442,16918,53,retired,married,basic.9y,no,yes,jul,31,58,2,0,nonexistent,93.918,4.962,no
443,443,16919,29,admin.,single,university.degree,no,yes,jul,25,122,12,0,nonexistent,93.918,4.962,no
444,444,16920,30,admin.,single,university.degree,no,yes,jul,28,873,8,0,nonexistent,93.918,4.962,yes
445,445,16921,35,blue-collar,divorced,basic.9y,unknown,yes,jul,4,248,1,0,nonexistent,93.918,4.962,no
446,446,16922,55,unknown,married,basic.4y,no,yes,jul,27,1298,1,0,nonexistent,93.918,4.962,yes
447,447,16923,41,entrepreneur,single,high.school,no,yes,jul,24,149,2,0,nonexistent,93.918,4.962,no
448,448,16924,50,management,married,university.degree,unknown,no,jul,11,717,1,0,nonexistent,93.918,4.962,no
449,449,16925,47,technician,divorced,high.school,no,yes,jul,19,147,1,0,nonexistent,93.918,4.962,no
450,450,16926,21,unemployed,married,high.school,no,yes,jul,13,85,3,0,nonexistent,93.918,4.962,no
451,451,16927,59,technician,married,basic.4y,unknown,yes,jul,30,709,1,0,nonexistent,93.918,4.962,yes
452,452,16928,32,technician,single,university.degree,no,yes,jul,3,72,5,0,nonexistent,93.918,4.962,no
453,453,16929,55,unknown,married,basic.4y,no,no,jul,19,185,1,0,nonexistent,93.918,4.962,no
454,454,16930,43,blue-collar,single,basic.9y,no,no,jul,13,28,4,0,nonexistent,93.918,4.962,no
455,455,16931,54,retired,married,basic.9y,no,yes,jul,27,148,1,0,nonexistent,93.918,4.962,no
456,456,16932,43,blue-collar,married,unknown,no,yes,jul,6,172,3,0,nonexistent,93.918,4.962,no
